name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
纳吉·阿都拉萨,1,6,6,11,14,17,27,11,23,6,0,7,19,19,22,16,20,21,8,17,13,11,15,10,7,4,10,5,17,10,4,0
纳吉·阿都拉萨,2,2,2,0,1,2,2,4,3,0,0,0,2,4,5,4,7,1,0,1,0,5,0,1,2,3,0,2,2,1,0,0
安华·依布拉欣,1,2,2,2,2,3,1,2,1,0,0,0,0,1,1,2,0,0,0,1,0,1,1,2,2,1,0,1,0,0,1,0
安华·依布拉欣,2,0,2,0,0,1,1,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0
马哈迪·莫哈末,1,1,17,7,7,6,13,8,16,7,1,3,6,4,13,6,9,4,1,6,2,1,9,9,13,8,3,3,5,5,3,0
马哈迪·莫哈末,2,1,3,0,0,4,2,5,1,2,0,0,2,2,2,1,1,0,2,0,0,4,0,2,3,0,0,2,1,0,1,0
林冠英,1,0,6,2,7,3,2,2,26,11,10,9,8,5,3,13,1,9,3,4,3,4,1,3,8,18,3,2,4,2,6,0
林冠英,2,0,0,0,1,3,0,1,5,1,0,2,0,3,0,3,4,2,1,0,1,4,1,1,0,2,2,2,4,1,0,0
廖中莱,1,0,0,0,0,0,0,2,1,0,0,0,3,0,0,1,0,1,2,1,1,0,0,0,0,0,2,0,0,1,0,0
廖中莱,2,0,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
拉菲兹·南利,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
拉菲兹·南利,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
潘儉偉,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
潘儉偉,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
罗斯玛·曼梳,1,2,1,2,1,2,1,0,3,3,0,1,1,2,0,1,0,0,2,0,2,0,0,4,1,0,2,1,0,0,0,0
罗斯玛·曼梳,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
曹观友,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
曹观友,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
郑雨周,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
郑雨周,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
魏家祥,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
魏家祥,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
卡巴星,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
卡巴星,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
许子根,1,0,0,0,0,0,0,0,4,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
许子根,2,0,4,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
哈迪阿旺,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
哈迪阿旺,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
