name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
amanah,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,2,0
amanah,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0
bn,1,4,6,6,0,1,0,4,1,6,1,4,3,3,0,1,2,1,2,0,2,4,2,4,2,2,1,5,2,1,6
bn,2,0,1,0,0,1,0,4,0,0,1,0,1,2,1,3,0,1,1,1,0,3,5,2,7,1,0,1,3,5,11
dap,1,1,4,6,0,8,0,0,0,2,3,2,2,1,1,1,2,4,2,2,3,2,4,1,4,1,2,2,1,4,6
dap,2,0,0,0,0,3,1,0,1,0,1,1,0,1,2,1,0,1,2,0,2,3,2,3,9,2,5,6,8,1,0
gerakan,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0
gerakan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
keadilan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
keadilan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimma,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ldp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ldp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mca,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,1,0,1,0
mca,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
pakatan,1,1,1,0,0,3,0,0,1,0,2,0,0,0,2,0,0,1,0,1,1,1,4,0,0,0,1,0,0,1,0
pakatan,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0
pakatan rakyat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pakatan rakyat,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
pakatan harapan,1,1,0,0,0,3,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,0
pakatan harapan,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
parti islam amanah negara ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parti islam amanah negara ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parti pribumi bersatu malaysia,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
parti pribumi bersatu malaysia,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pas,1,11,2,2,4,15,1,0,0,12,3,5,2,2,3,1,0,3,1,2,1,3,3,3,8,5,4,5,1,4,4
pas,2,3,0,0,0,4,2,1,0,3,0,1,0,1,1,3,1,0,0,1,2,0,0,2,11,3,5,8,8,3,5
pbb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pbb,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
