name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
马华,1,12,23,8,7,11,10,8,9,11,19,10,17,13,7,11,20,28,39,16,16,23,26,31,12,15,6,6,25,54,34,17
马华,2,1,5,4,2,1,1,1,0,1,2,1,4,2,3,3,0,3,2,2,0,7,4,4,3,3,0,3,5,7,8,3
巫統,1,1,0,0,1,0,0,0,0,0,1,1,0,2,0,1,1,1,1,1,3,0,1,4,0,0,0,0,0,3,1,2
巫統,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
火贱,1,5,5,1,3,1,2,7,6,3,11,4,2,5,3,0,6,6,20,12,10,14,13,13,16,4,5,4,23,33,32,11
火贱,2,2,3,1,1,0,0,3,1,1,5,4,8,2,1,1,2,4,3,0,0,5,4,3,0,3,2,1,5,6,9,10
行动党,1,2,4,3,3,2,4,4,6,7,4,2,9,9,11,9,9,23,20,1,8,10,13,6,6,5,2,5,4,7,4,10
行动党,2,3,1,0,1,2,0,0,2,1,1,3,2,0,5,1,3,2,2,2,3,1,1,0,0,2,0,3,1,0,1,3
誠信黨,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
誠信黨,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
团结党,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,4,1,0,0,0,0,2,1,1,0,2,1,2,1,0
团结党,2,2,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,1,0,0,0,0,1,0,0,0,0
蓝眼,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
蓝眼,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
民聯,1,2,0,0,0,0,1,1,1,1,2,1,1,0,1,4,0,1,0,0,0,3,2,4,1,0,2,2,1,2,1,3
民聯,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
民政,1,1,0,0,1,1,2,5,1,1,5,1,3,1,3,1,0,4,19,6,3,4,2,3,2,1,1,2,1,3,5,5
民政,2,0,1,0,2,0,0,3,1,0,1,1,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,3,3
希盟,1,1,0,2,1,2,1,3,1,1,1,0,4,0,5,8,5,4,2,1,4,0,0,4,5,3,2,4,4,3,6,7
希盟,2,2,0,0,1,3,0,2,2,0,2,4,1,0,0,1,0,2,8,1,3,2,1,0,2,0,2,1,1,0,3,1
